title,link,date,description,source
«РуссНефть» и «Газпром» растут на падающем рынке благодаря удорожанию нефти,https://www.finam.ru/publications/item/russneft-i-gazprom-rastut-na-padayushchem-rynke-blagodarya-udorozhaniyu-nefti-20260915-0929/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 09:29,"К 09:18 мск индексы отступают на 0,7%...<a href=""https://www.finam.ru/publications/item/russneft-i-gazprom-rastut-na-padayushchem-rynke-blagodarya-udorozhaniyu-nefti-20260915-0929/?utm_source=rss&amp;",finam_rss
Комитет палаты представителей США поддержал законопроект о санкциях против России,https://www.finam.ru/publications/item/komitet-palaty-predstaviteley-ssha-podderzhal-zakonoproekt-o-sanktsiyakh-protiv-rossii-20260915-0906/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 08:56,"Он предусматривает ограничения против финансового и энергетического секторов России...<a href=""https://www.finam.ru/publications/item/komitet-palaty-predstaviteley-ssha-podderzhal-zakonoproekt-o-sankt",finam_rss
Совдир МТС обсудит вопрос выполнения бюджета группы за 1 полугодие – основные события 15 сентября,https://www.finam.ru/publications/item/sovdir-mts-obsudit-vopros-vypolneniya-byudzheta-gruppy-za-1-polugodie-osnovnye-sobytiya-15-sentyabrya-20260915-0900/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:57,"ФРС США начнет двухдневное заседание по вопросу денежно-кредитной политики...<a href=""https://www.finam.ru/publications/item/sovdir-mts-obsudit-vopros-vypolneniya-byudzheta-gruppy-za-1-polugodie-osnov",finam_rss
Российский рынок корректируется вниз после сильного роста днем ранее,https://www.finam.ru/publications/item/rossiyskiy-rynok-korrektiruetsya-vniz-posle-silnogo-rosta-dnem-ranee-20260915-0815/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 07:43,"Индекс МосБиржи отступил ниже 2350 пунктов...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-korrektiruetsya-vniz-posle-silnogo-rosta-dnem-ranee-20260915-0815/?utm_source=rss&amp;utm_",finam_rss
США включили банк ВТБ в антииранский санкционный список,https://www.finam.ru/publications/item/ssha-vklyuchili-bank-vtb-v-antiiranskiy-sanktsionnyy-spisok-20260914-2221/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 22:21,"ВТБ уже находился в списке санкций США против России...<a href=""https://www.finam.ru/publications/item/ssha-vklyuchili-bank-vtb-v-antiiranskiy-sanktsionnyy-spisok-20260914-2221/?utm_source=rss&amp;utm",finam_rss
"ЦБ назвал объем продажи акций, приобретенных на основании разрешений",https://www.finam.ru/publications/item/tsb-nazval-obem-prodazhi-aktsiy-priobretennykh-na-osnovanii-razresheniy-20260914-2211/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 22:11,"Объем продаж за последние 3 месяца составил около 1,06 млрд рублей...<a href=""https://www.finam.ru/publications/item/tsb-nazval-obem-prodazhi-aktsiy-priobretennykh-na-osnovanii-razresheniy-20260914-22",finam_rss
"Общая мощность ЦОД в России в ближайшие 5 лет должна вырасти в 3 раза, до 15,3 ГВт",https://www.finam.ru/publications/item/obshchaya-moshchnost-tsod-v-rossii-v-blizhayshie-5-let-dolzhna-vyrasti-v-3-raza-do-153-gvt-20260914-2153/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 21:53,"Доля ЦОД в электропотреблении выросла с 1,4% в 2022 году до 2,2% в 2025 году и, по прогнозу, составит 2,4% в 2026 году...<a href=""https://www.finam.ru/publications/item/obshchaya-moshchnost-tsod-v-ros",finam_rss
Банк России назвал топ инструментов по доходности в августе,https://www.finam.ru/publications/item/bank-rossii-nazval-top-instrumentov-po-dokhodnosti-v-avguste-20260914-2139/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 21:39,"В список попало золото, депозиты, номинированные в иностранной валюте, а также замещающие облигации...<a href=""https://www.finam.ru/publications/item/bank-rossii-nazval-top-instrumentov-po-dokhodnosti",finam_rss
"Российские розничные инвесторы в августе купили акции на 28,8 млрд рублей",https://www.finam.ru/publications/item/rossiyskie-roznichnye-investory-v-avguste-kupili-aktsii-na-288-mlrd-rubley-20260914-2130/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 21:30,"Средняя доля физлиц в торгах акциями в будние дни увеличилась с 63,1% в июле до 63,7% в августе...<a href=""https://www.finam.ru/publications/item/rossiyskie-roznichnye-investory-v-avguste-kupili-aktsi",finam_rss
"Объем дефолтов по российским облигациям и ЦФА в августе составил 4,5 млрд рублей",https://www.finam.ru/publications/item/obem-defoltov-po-rossiyskim-obligatsiyam-i-tsfa-v-avguste-sostavil-45-mlrd-rubley-20260914-2123/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 21:23,"Не смогли исполнить свои обязательства 26 эмитентов...<a href=""https://www.finam.ru/publications/item/obem-defoltov-po-rossiyskim-obligatsiyam-i-tsfa-v-avguste-sostavil-45-mlrd-rubley-20260914-2123/?u",finam_rss
Российский рынок взлетел на росте нефти и ожиданиях энергетического перемирия,https://www.finam.ru/publications/item/rossiyskiy-rynok-vzletel-na-roste-nefti-i-ozhidaniyakh-energeticheskogo-peremiriya-20260914-2100/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 19:56,"Дешевеющий рубль усилил спекулятивный спрос и ожидания дальнейшего восстановления рынка...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-vzletel-na-roste-nefti-i-ozhidaniyakh-energet",finam_rss
Корпоративные облигации в августе стали самым популярным инструментом на российском рынке,https://www.finam.ru/publications/item/korporativnye-obligatsii-v-avguste-stali-samym-populyarnym-instrumentom-na-rossiyskom-rynke-20260914-2031/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 20:31,"Объемы покупок корпоративных облигаций по‑прежнему в несколько раз превышают объем покупок на рынках ОФЗ и акций...<a href=""https://www.finam.ru/publications/item/korporativnye-obligatsii-v-avguste-st",finam_rss
Крупные банки обеспечили более 80% спроса на первом после паузы аукционе Минфина по ОФЗ,https://www.finam.ru/publications/item/krupnye-banki-obespechili-bolee-80-sprosa-na-pervom-posle-pauzy-auktsione-minfina-po-ofz-20260914-2022/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 20:22,"Минфин 2 сентября разместил выпуск ОФЗ-ПК на сумму 0,9 трлн рублей...<a href=""https://www.finam.ru/publications/item/krupnye-banki-obespechili-bolee-80-sprosa-na-pervom-posle-pauzy-auktsione-minfina-p",finam_rss
Россияне в августе снизили покупки валюты,https://www.finam.ru/publications/item/rossiyane-v-avguste-snizili-pokupki-valyuty-20260914-2004/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 20:04,"Чистые продажи иностранной валюты нефинансовыми компаниями продолжили сокращаться...<a href=""https://www.finam.ru/publications/item/rossiyane-v-avguste-snizili-pokupki-valyuty-20260914-2004/?utm_sourc",finam_rss
Рынок взлетел во главе с «Роснефтью» и «Газпромом»,https://www.finam.ru/publications/item/rynok-vzletel-vo-glave-s-rosneftyu-i-gazpromom-20260914-1939/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 19:39,"Дорогая нефть и геополитические новости помогли рынку вырасти более чем на 3%...<a href=""https://www.finam.ru/publications/item/rynok-vzletel-vo-glave-s-rosneftyu-i-gazpromom-20260914-1939/?utm_source",finam_rss
Индекс МосБиржи подскочил выше 2350 пунктов после заявлений Трампа об энергетическом перемирии между Россией и Украиной,https://www.finam.ru/publications/item/indeks-mosbirzhi-podskochil-vyshe-2350-punktov-posle-zayavleniy-trampa-ob-energeticheskom-peremirii-mezhdu-rossiey-i-ukrainoy-20260914-1826/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 18:16,"Индикатор поднялся до отметок начала июля...<a href=""https://www.finam.ru/publications/item/indeks-mosbirzhi-podskochil-vyshe-2350-punktov-posle-zayavleniy-trampa-ob-energeticheskom-peremirii-mezhdu-r",finam_rss
"Средняя максимальная ставка по вкладам топ-10 банков России выросла до 12,95%",https://www.finam.ru/publications/item/srednyaya-maksimalnaya-stavka-po-vkladam-top-10-bankov-rossii-vyrosla-do-1295-20260914-1812/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 18:08,"Показатель вновь перешел к росту после паузы в прошлой декаде...<a href=""https://www.finam.ru/publications/item/srednyaya-maksimalnaya-stavka-po-vkladam-top-10-bankov-rossii-vyrosla-do-1295-20260914-1",finam_rss
Власти России продолжают работу по обеспечению топливом ряда регионов с перебоями поставок,https://www.finam.ru/publications/item/vlasti-rossii-prodolzhayut-rabotu-po-obespecheniyu-toplivom-ryada-regionov-s-pereboyami-postavok-20260914-1802/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 17:58,"Новак поручил усилить контроль за ценами на топливо в мелкооптовом сегменте...<a href=""https://www.finam.ru/publications/item/vlasti-rossii-prodolzhayut-rabotu-po-obespecheniyu-toplivom-ryada-regionov",finam_rss
"ЦБ повысил официальный курс доллара на 15 сентября до 84,3363 рубля",https://www.finam.ru/publications/item/tsb-povysil-ofitsialnyy-kurs-dollara-na-15-sentyabrya-do-843363-rublya-20260914-1756/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 17:52,"Курс евро понижен до 97,7626 рубля...<a href=""https://www.finam.ru/publications/item/tsb-povysil-ofitsialnyy-kurs-dollara-na-15-sentyabrya-do-843363-rublya-20260914-1756/?utm_source=rss&amp;utm_medium",finam_rss
ЦБ планирует увеличение лимита перевода В2В через СБП с нынешних 1 млн рублей,https://www.finam.ru/publications/item/tsb-planiruet-uvelichenie-limita-perevoda-v2v-cherez-sbp-s-nyneshnikh-1-mln-rubley-20260914-1719/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 17:19,"Запланирована реализация сценария В2G для совершения юрлицами онлайн-платежей в бюджетную систему...<a href=""https://www.finam.ru/publications/item/tsb-planiruet-uvelichenie-limita-perevoda-v2v-cherez",finam_rss
ЦБ оценит введение требований к деятельности финансовых инфлюенсеров,https://www.finam.ru/publications/item/tsb-otsenit-vvedenie-trebovaniy-k-deyatelnosti-finansovykh-inflyuenserov-20260914-1712/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 17:12,"Возможно введение требований к взаимодействию финансовых организаций с инфлюенсерами...<a href=""https://www.finam.ru/publications/item/tsb-otsenit-vvedenie-trebovaniy-k-deyatelnosti-finansovykh-inflyu",finam_rss
В России появится новый банковский вклад с правом досрочного возврата только в особых случаях,https://www.finam.ru/publications/item/v-rossii-poyavitsya-novyy-bankovskiy-vklad-s-pravom-dosrochnogo-vozvrata-tolko-v-osobykh-sluchayakh-20260914-1705/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 17:05,"Досрочный возврат будет возможен при потере кормильца или необходимости оплаты дорогостоящего лечения...<a href=""https://www.finam.ru/publications/item/v-rossii-poyavitsya-novyy-bankovskiy-vklad-s-pra",finam_rss
ЦБ установит требования к случаям обязательного утверждения дивполитики компаний,https://www.finam.ru/publications/item/tsb-ustanovit-trebovaniya-k-sluchayam-obyazatelnogo-utverzhdeniya-divpolitiki-kompaniy-20260914-1658/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:58,"Требования будут касаться содержания дивполитики, а также объяснения акционерам причин отклонения от нее...<a href=""https://www.finam.ru/publications/item/tsb-ustanovit-trebovaniya-k-sluchayam-obyazat",finam_rss
ЦБ оценивает достоверность раскрываемой компаниями информации о корпоративном управлении,https://www.finam.ru/publications/item/tsb-otsenivaet-dostovernost-raskryvaemoy-kompaniyami-informatsii-o-korporativnom-upravlenii-20260914-1655/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:55,"Информация, которую компании транслируют инвесторам, должна быть достоверной и отражать не только позитивные, но и негативные факты...<a href=""https://www.finam.ru/publications/item/tsb-otsenivaet-dos",finam_rss
ЦБ запланировал меры для большей защиты прав владельцев облигаций,https://www.finam.ru/publications/item/tsb-zaplaniroval-mery-dlya-bolshey-zashchity-prav-vladeltsev-obligatsiy-20260914-1651/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:51,"Планируется снизить порог голосов для принятия решения о проведении реструктуризаций...<a href=""https://www.finam.ru/publications/item/tsb-zaplaniroval-mery-dlya-bolshey-zashchity-prav-vladeltsev-obli",finam_rss
Банк России планирует уточнить регулирование крупных сделок в хозяйственных обществах,https://www.finam.ru/publications/item/bank-rossii-planiruet-utochnit-regulirovanie-krupnykh-sdelok-v-khozyaystvennykh-obshchestvakh-20260914-1648/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:48,"Предполагается уточнить перечень сделок, подлежащих одобрению...<a href=""https://www.finam.ru/publications/item/bank-rossii-planiruet-utochnit-regulirovanie-krupnykh-sdelok-v-khozyaystvennykh-obshches",finam_rss
"ЦБ уточнит пороги владения акциями, при которых возникает обязанность направить оферту",https://www.finam.ru/publications/item/tsb-utochnit-porogi-vladeniya-aktsiyami-pri-kotorykh-voznikaet-obyazannost-napravit-ofertu-20260914-1644/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:44,"Планируется усовершенствовать регулирование порядка приобретения крупных пакетов акций...<a href=""https://www.finam.ru/publications/item/tsb-utochnit-porogi-vladeniya-aktsiyami-pri-kotorykh-voznikaet-",finam_rss
ЦБ намерен ввести специальные правила в отношении дистанционных собраний акционеров,https://www.finam.ru/publications/item/tsb-nameren-vvesti-spetsialnye-pravila-v-otnoshenii-distantsionnykh-sobraniy-aktsionerov-20260914-1637/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:37,"Планируется расширение состава акционеров, имеющих право на участие в собрании, за счет лиц без права голоса...<a href=""https://www.finam.ru/publications/item/tsb-nameren-vvesti-spetsialnye-pravila-v-",finam_rss
ЦБ предложил изменить программы поддержки приоритетных инвестпроектов,https://www.finam.ru/publications/item/tsb-predlozhil-izmenit-programmy-podderzhki-prioritetnykh-investproektov-20260914-1627/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:27,"Цель - выровнять подходы к мерам поддержки, применяемым к банковскому кредитованию и инструментам рынка капитала...<a href=""https://www.finam.ru/publications/item/tsb-predlozhil-izmenit-programmy-podd",finam_rss
"Профицит текущего счета платежного баланса России вырос за 7 месяцев 2026 года до $33,9 млрд",https://www.finam.ru/publications/item/profitsit-tekushchego-scheta-platezhnogo-balansa-rossii-vyros-za-7-mesyatsev-2026-goda-do-339-mlrd-20260914-1623/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:23,"При этом в июле профицит счета текущих операций составил $1,7 млрд...<a href=""https://www.finam.ru/publications/item/profitsit-tekushchego-scheta-platezhnogo-balansa-rossii-vyros-za-7-mesyatsev-2026-g",finam_rss
ЦБ планирует изменить требования к раскрытию информации эмитентами,https://www.finam.ru/publications/item/tsb-planiruet-izmenit-trebovaniya-k-raskrytiyu-informatsii-emitentami-20260914-1617/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:17,"Планируется установить дифференцированные требования к объему раскрываемой в отчете эмитента информации в зависимости от различных факторов...<a href=""https://www.finam.ru/publications/item/tsb-planir",finam_rss
ЦБ намерен усилить требования к корпоративному управлению эмитентов ценных бумаг,https://www.finam.ru/publications/item/tsb-nameren-usilit-trebovaniya-k-korporativnomu-upravleniyu-emitentov-tsennykh-bumag-20260914-1611/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:11,"Рассматривается введение дифференцированной шкалы минимальной доли акций в свободном обращении для включения акций в котировальные списки...<a href=""https://www.finam.ru/publications/item/tsb-nameren-",finam_rss
ЦБ продолжит работу для прямого доступа инвесторов из стран – партнеров России к биржевым торгам,https://www.finam.ru/publications/item/tsb-prodolzhit-rabotu-dlya-pryamogo-dostupa-investorov-iz-stran-partnerov-rossii-k-birzhevym-torgam-20260914-1606/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 16:06,"Со странами-партнерами в двустороннем формате ведется работа по созданию депозитарных мостов...<a href=""https://www.finam.ru/publications/item/tsb-prodolzhit-rabotu-dlya-pryamogo-dostupa-investorov-iz",finam_rss
ЦБ оценит возможность вывода с ИИС-3 купонов по облигациям без потери права на налоговую льготу,https://www.finam.ru/publications/item/tsb-otsenit-vozmozhnost-vyvoda-s-iis-3-kuponov-po-obligatsiyam-bez-poteri-prava-na-nalogovuyu-lgotu-20260914-1558/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 15:58,"Также возможность будет рассмотрена в отношении доходов от доверительного управления имуществом, составляющим ПИФ...<a href=""https://www.finam.ru/publications/item/tsb-otsenit-vozmozhnost-vyvoda-s-iis",finam_rss
"Общая доля free-float на российском рынке составляет 33%, в новых размещениях последних лет – лишь 12%",https://www.finam.ru/publications/item/obshchaya-dolya-free-float-na-rossiyskom-rynke-sostavlyaet-33-v-novykh-razmeshcheniyakh-poslednikh-let-lish-12-20260914-1538/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 15:38,"В развитых странах показатель составляет около 80%...<a href=""https://www.finam.ru/publications/item/obshchaya-dolya-free-float-na-rossiyskom-rynke-sostavlyaet-33-v-novykh-razmeshcheniyakh-poslednikh-",finam_rss
"Объем облигаций в обращении на российском рынке за 3 года вырос вдвое, до 73,7 трлн рублей",https://www.finam.ru/publications/item/obem-obligatsiy-v-obrashchenii-na-rossiyskom-rynke-za-3-goda-vyros-vdvoe-do-737-trln-rubley-20260914-1533/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 15:33,"Доля рынка облигаций к ВВП возросла с 24,3% на конец 2022 года до 34,1% на начало июля 2026 года...<a href=""https://www.finam.ru/publications/item/obem-obligatsiy-v-obrashchenii-na-rossiyskom-rynke-za",finam_rss
"ЦБ сообщил, что с 2022 года удалось разблокировать активы российских инвесторов на 5,3 трлн рублей",https://www.finam.ru/publications/item/tsb-soobshchil-chto-s-2022-goda-udalos-razblokirovat-aktivy-rossiyskikh-investorov-na-53-trln-rubley-20260914-1527/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 15:27,"Выведены из-под санкционных рисков активы и выплаты по ним на сумму 6,7 трлн рублей...<a href=""https://www.finam.ru/publications/item/tsb-soobshchil-chto-s-2022-goda-udalos-razblokirovat-aktivy-rossiy",finam_rss
"ЦБ считает, что качество кредитного портфеля российских банков не несет значимых рисков",https://www.finam.ru/publications/item/tsb-schitaet-chto-kachestvo-kreditnogo-portfelya-rossiyskikh-bankov-ne-neset-znachimykh-riskov-20260914-1519/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 15:19,"Компании в целом исправно обслуживают кредиты...<a href=""https://www.finam.ru/publications/item/tsb-schitaet-chto-kachestvo-kreditnogo-portfelya-rossiyskikh-bankov-ne-neset-znachimykh-riskov-20260914-",finam_rss
"Банк России считает, что необходимо постепенно отменять ограничения на движение капитала",https://www.finam.ru/publications/item/bank-rossii-schitaet-chto-neobkhodimo-postepenno-otmenyat-ogranicheniya-na-dvizhenie-kapitala-20260914-1505/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 15:05,"Ограничения должны иметь точечный, ограниченный во времени характер...<a href=""https://www.finam.ru/publications/item/bank-rossii-schitaet-chto-neobkhodimo-postepenno-otmenyat-ogranicheniya-na-dvizhen",finam_rss
ЦБ будет проводить донастройку текущих инструментов привлечения долгового и долевого финансирования,https://www.finam.ru/publications/item/tsb-budet-provodit-donastroyku-tekushchikh-instrumentov-privlecheniya-dolgovogo-i-dolevogo-finansirovaniya-20260914-1458/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-14 14:58,"Также Банк России планирует провести работу по упрощению эмиссионных процедур...<a href=""https://www.finam.ru/publications/item/tsb-budet-provodit-donastroyku-tekushchikh-instrumentov-privlecheniya-do",finam_rss
