title,link,date,description,source
"""АЛРОСА"" вывела Светлинскую ГЭС на проектную мощность 370 МВт",https://www.finam.ru/publications/item/alrosa-vyvela-svetlinskuyu-ges-na-proektnuyu-moshchnost-370-mvt-20260916-1311/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 13:11,"Инвестиции в проект превысили 5 млрд рублей...<a href=""https://www.finam.ru/publications/item/alrosa-vyvela-svetlinskuyu-ges-na-proektnuyu-moshchnost-370-mvt-20260916-1311/?utm_source=rss&amp;utm_medi",finam_rss
МТС и «Самолет» разочаровали инвесторов,https://www.finam.ru/publications/item/mts-i-samolet-razocharovali-investorov-20260916-1237/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 12:37,"Ozon и «Газпром» вышли в плюс...<a href=""https://www.finam.ru/publications/item/mts-i-samolet-razocharovali-investorov-20260916-1237/?utm_source=rss&amp;utm_medium=new_compaigns&amp;news_to_finamb=new",finam_rss
"Казахстан в этому году планирует закупить у ""Газпрома"" 11 млрд кубов газа",https://www.finam.ru/publications/item/kazakhstan-v-etomu-godu-planiruet-zakupit-u-gazproma-11-mlrd-kubov-gaza-20260916-1209/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 12:09,"Стороны подписали дополнение к контракту о поставках газа...<a href=""https://www.finam.ru/publications/item/kazakhstan-v-etomu-godu-planiruet-zakupit-u-gazproma-11-mlrd-kubov-gaza-20260916-1209/?utm_s",finam_rss
"ЦБ может возобновить снижение ставки, когда увидит разворот инфляции вниз",https://www.finam.ru/publications/item/tsb-mozhet-vozobnovit-snizhenie-stavki-kogda-uvidit-razvorot-inflyatsii-vniz-20260916-1143/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 11:43,"Регулятор подчеркивает, что устойчивая инфляция переместилась из диапазона 4-5% в диапазон 5-6%...<a href=""https://www.finam.ru/publications/item/tsb-mozhet-vozobnovit-snizhenie-stavki-kogda-uvidit-ra",finam_rss
"""ФСК-Россети"" прогнозируют рекордную выручку и инвестпрограмму в 1 трлн рублей",https://www.finam.ru/publications/item/fsk-rosseti-prognoziruyut-rekordnuyu-vyruchku-i-investprogrammu-v-1-trln-rubley-20260916-1051/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 10:51,"Ремонтная программа группы в этом году превышает 135 млрд рублей (+12% к прошлому году)...<a href=""https://www.finam.ru/publications/item/fsk-rosseti-prognoziruyut-rekordnuyu-vyruchku-i-investprogramm",finam_rss
"Чистая прибыль Банка «Санкт-Петербург» за 8 месяцев по РСБУ снизилась на 33,4%",https://www.finam.ru/publications/item/chistaya-pribyl-banka-sankt-peterburg-za-8-mesyatsev-po-rsbu-snizilas-na-334-20260916-0942/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 09:37,"За август рост составил 22,8%...<a href=""https://www.finam.ru/publications/item/chistaya-pribyl-banka-sankt-peterburg-za-8-mesyatsev-po-rsbu-snizilas-na-334-20260916-0942/?utm_source=rss&amp;utm_mediu",finam_rss
"""Самолет"" пикирует третий день подряд, а МТС под давлением после обновления дивполитики",https://www.finam.ru/publications/item/samolet-pikiruet-tretiy-den-podryad-a-mts-pod-davleniem-posle-obnovleniya-divpolitiki-20260916-0928/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 09:28,"Инвесторы в целом не готовы агрессивно наращивать позиции без улучшения геополитического фона...<a href=""https://www.finam.ru/publications/item/samolet-pikiruet-tretiy-den-podryad-a-mts-pod-davleniem-",finam_rss
"ФРС, ОФЗ и отчетность БСП - основные события 16 сентября",https://www.finam.ru/publications/item/frs-ofz-i-otchetnost-bsp-osnovnye-sobytiya-16-sentyabrya-20260916-0900/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 20:49,"Также ""Совкомфлот"" обсудит стратегию до 2030 года...<a href=""https://www.finam.ru/publications/item/frs-ofz-i-otchetnost-bsp-osnovnye-sobytiya-16-sentyabrya-20260916-0900/?utm_source=rss&amp;utm_mediu",finam_rss
МТС утвердила новую дивидендную политику на 2027-2028 годы,https://www.finam.ru/publications/item/mts-utverdila-novuyu-dividendnuyu-politiku-na-2027-2028-gody-20260916-0854/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 08:52,"Первая выплата дивидендов на её основе ожидается уже в январе 2027 года...<a href=""https://www.finam.ru/publications/item/mts-utverdila-novuyu-dividendnuyu-politiku-na-2027-2028-gody-20260916-0854/?ut",finam_rss
На рынок акций вернулся робкий позитив,https://www.finam.ru/publications/item/na-rynok-aktsiy-vernulsya-robkiy-pozitiv-20260916-0818/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 08:12,"«Самолет» приостановил стремительное падение...<a href=""https://www.finam.ru/publications/item/na-rynok-aktsiy-vernulsya-robkiy-pozitiv-20260916-0818/?utm_source=rss&amp;utm_medium=new_compaigns&amp;n",finam_rss
Рынок ушел в осторожный минус,https://www.finam.ru/publications/item/rynok-ushel-v-ostorozhnyy-minus-20260915-2112/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 21:12,"Инвесторы не верят в скорые 2400 пунктов...<a href=""https://www.finam.ru/publications/item/rynok-ushel-v-ostorozhnyy-minus-20260915-2112/?utm_source=rss&amp;utm_medium=new_compaigns&amp;news_to_finamb",finam_rss
ЦБ назвал основной фактор ослабления рубля в августе,https://www.finam.ru/publications/item/tsb-nazval-osnovnoy-faktor-oslableniya-rublya-v-avguste-20260915-1957/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:57,"Среднемесячный курс рубля за месяц снизился к доллару на 6,8%...<a href=""https://www.finam.ru/publications/item/tsb-nazval-osnovnoy-faktor-oslableniya-rublya-v-avguste-20260915-1957/?utm_source=rss&am",finam_rss
"Рынок снижается на санкционных опасениях, «Самолет» в аутсайдерах второй день подряд",https://www.finam.ru/publications/item/rynok-snizhaetsya-na-sanktsionnykh-opaseniyakh-samolet-v-autsayderakh-vtoroy-den-podryad-20260915-1945/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:45,"Индекс МосБиржи теряет около 1%...<a href=""https://www.finam.ru/publications/item/rynok-snizhaetsya-na-sanktsionnykh-opaseniyakh-samolet-v-autsayderakh-vtoroy-den-podryad-20260915-1945/?utm_source=rss",finam_rss
"Кредитование юрлиц в России в августе замедлилось, но осталось высоким",https://www.finam.ru/publications/item/kreditovanie-yurlits-v-rossii-v-avguste-zamedlilos-no-ostalos-vysokim-20260915-1939/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:39,"А рост требований к населению с учетом сделок по секьюритизации заметно ускорился...<a href=""https://www.finam.ru/publications/item/kreditovanie-yurlits-v-rossii-v-avguste-zamedlilos-no-ostalos-vysoki",finam_rss
Рублевые депозиты россиян в августе незначительно сократились,https://www.finam.ru/publications/item/rublevye-depozity-rossiyan-v-avguste-neznachitelno-sokratilis-20260915-1929/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:29,"Прирост рублевых депозитов населения в июле замедлился до 0,3%...<a href=""https://www.finam.ru/publications/item/rublevye-depozity-rossiyan-v-avguste-neznachitelno-sokratilis-20260915-1929/?utm_source",finam_rss
"ЦБ объяснил, с чем связан рост доходностей на рынке ОФЗ",https://www.finam.ru/publications/item/tsb-obyasnil-s-chem-svyazan-rost-dokhodnostey-na-rynke-ofz-20260915-1925/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:25,"Регулятор также охарактеризовал динамику рынка корпоративных облигаций в августе...<a href=""https://www.finam.ru/publications/item/tsb-obyasnil-s-chem-svyazan-rost-dokhodnostey-na-rynke-ofz-20260915-1",finam_rss
"Потребность банков в ликвидности в августе выросла до 5,2 трлн рублей",https://www.finam.ru/publications/item/potrebnost-bankov-v-likvidnosti-v-avguste-vyrosla-do-52-trln-rubley-20260915-1907/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:07,"Прогноз структурного дефицита повышен на 1,6 трлн рублей - до 4-5,2 трлн...<a href=""https://www.finam.ru/publications/item/potrebnost-bankov-v-likvidnosti-v-avguste-vyrosla-do-52-trln-rubley-20260915-",finam_rss
"По данным Bloomberg, экспорт российской нефти вырос максимальными темпами с мая",https://www.finam.ru/publications/item/po-dannym-bloomberg-eksport-rossiyskoy-nefti-vyros-maksimalnymi-tempami-s-maya-20260915-1750/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 17:50,"Рост мировых цен на нефть способствует пополнению российского бюджета...<a href=""https://www.finam.ru/publications/item/po-dannym-bloomberg-eksport-rossiyskoy-nefti-vyros-maksimalnymi-tempami-s-maya-2",finam_rss
"ЦБ снизил официальный курс доллара на 16 сентября до 84,2362 рубля",https://www.finam.ru/publications/item/tsb-snizil-ofitsialnyy-kurs-dollara-na-16-sentyabrya-do-842362-rublya-20260915-1734/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 17:34,"Курс евро понижен до 97,3012 рубля...<a href=""https://www.finam.ru/publications/item/tsb-snizil-ofitsialnyy-kurs-dollara-na-16-sentyabrya-do-842362-rublya-20260915-1734/?utm_source=rss&amp;utm_medium=",finam_rss
"Путин разрешил сделки с акциями «Удоканской меди», принадлежащими резидентам недружественных стран",https://www.finam.ru/publications/item/putin-razreshil-sdelki-s-aktsiyami-udokanskoy-medi-prinadlezhashchimi-rezidentam-nedruzhestvennykh-stran-20260915-1642/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 16:42,"Для совершения сделок не требуется иных разрешений или согласований...<a href=""https://www.finam.ru/publications/item/putin-razreshil-sdelki-s-aktsiyami-udokanskoy-medi-prinadlezhashchimi-rezidentam-n",finam_rss
"Минфин России готовит изменения, которые позволят регионам выводить компании на IPO",https://www.finam.ru/publications/item/minfin-rossii-gotovit-izmeneniya-kotorye-pozvolyat-regionam-vyvodit-kompanii-na-ipo-20260915-1524/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 15:24,"После принятия поправок ожидаются первые кейсы...<a href=""https://www.finam.ru/publications/item/minfin-rossii-gotovit-izmeneniya-kotorye-pozvolyat-regionam-vyvodit-kompanii-na-ipo-20260915-1524/?utm_",finam_rss
Восточно-Каменное месторождение «РуссНефти» почти выведено на проектную мощность,https://www.finam.ru/publications/item/vostochno-kamennoe-mestorozhdenie-russnefti-pochti-vyvedeno-na-proektnuyu-moshchnost-20260915-1520/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 15:20,"Пиковая добыча ожидается на уровне свыше 1 млн тонн нефти в год...<a href=""https://www.finam.ru/publications/item/vostochno-kamennoe-mestorozhdenie-russnefti-pochti-vyvedeno-na-proektnuyu-moshchnost-2",finam_rss
Минфин не поддерживает предложение ЦБ разрешить вывод купонов с ИИС без потери льгот,https://www.finam.ru/publications/item/minfin-ne-podderzhivaet-predlozhenie-tsb-razreshit-vyvod-kuponov-s-iis-bez-poteri-lgot-20260915-1425/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 14:25,"Текущая конструкция ИИС нацелена на долгосрочность...<a href=""https://www.finam.ru/publications/item/minfin-ne-podderzhivaet-predlozhenie-tsb-razreshit-vyvod-kuponov-s-iis-bez-poteri-lgot-20260915-142",finam_rss
ЦБ не видит серьезных рисков повышения первичного дефицита бюджета России,https://www.finam.ru/publications/item/tsb-ne-vidit-sereznykh-riskov-povysheniya-pervichnogo-defitsita-byudzheta-rossii-20260915-1315/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 13:11,"Банк России прогнозирует первичный структурный дефицит на уровне 2% ВВП в 2026 году, 1% в 2027 году и 0,5% в 2028 году...<a href=""https://www.finam.ru/publications/item/tsb-ne-vidit-sereznykh-riskov-p",finam_rss
ЦБ дал оценку вклада роста цен на топливо в ускорение инфляции,https://www.finam.ru/publications/item/tsb-dal-otsenku-vklada-rosta-tsen-na-toplivo-v-uskorenie-inflyatsii-20260915-1251/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:45,"По оценкам регулятора, прямой вклад повышения цен на топливо в прирост потребительских цен составил около 0,7-0,8 п.п....<a href=""https://www.finam.ru/publications/item/tsb-dal-otsenku-vklada-rosta-ts",finam_rss
Российский рынок корректируется после очередного «ралли Трампа»,https://www.finam.ru/publications/item/rossiyskiy-rynok-korrektiruetsya-posle-ocherednogo-ralli-trampa-20260915-1243/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:43,"Динамика зависит от нефти и геополитики...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-korrektiruetsya-posle-ocherednogo-ralli-trampa-20260915-1243/?utm_source=rss&amp;utm_medium=n",finam_rss
"По данным Bloomberg, «Норникель» ищет нового партнера для переработки меди в Китае",https://www.finam.ru/publications/item/po-dannym-bloomberg-nornikel-ishchet-novogo-partnera-dlya-pererabotki-medi-v-kitae-20260915-1230/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:30,"Сообщается, что компания ведет переговоры с фирмой North Copper...<a href=""https://www.finam.ru/publications/item/po-dannym-bloomberg-nornikel-ishchet-novogo-partnera-dlya-pererabotki-medi-v-kitae-202",finam_rss
Акционеры «Яндекса» утвердили дивиденды за 1 полугодие в 110 рублей на акцию,https://www.finam.ru/publications/item/aktsionery-yandeksa-utverdili-dividendy-za-1-polugodie-v-110-rubley-na-aktsiyu-20260915-1210/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:06,"Последним днем для покупки акций под дивиденд в режиме Т+1 станет 18 сентября...<a href=""https://www.finam.ru/publications/item/aktsionery-yandeksa-utverdili-dividendy-za-1-polugodie-v-110-rubley-na-a",finam_rss
«Эксперт РА» подтвердил кредитный рейтинг «Россети Ленэнерго» на уровне ruAАA,https://www.finam.ru/publications/item/ekspert-ra-podtverdil-kreditnyy-reyting-rosseti-lenenergo-na-urovne-ruaaa-20260915-1210/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:10,"Прогноз по рейтингу - стабильный...<a href=""https://www.finam.ru/publications/item/ekspert-ra-podtverdil-kreditnyy-reyting-rosseti-lenenergo-na-urovne-ruaaa-20260915-1210/?utm_source=rss&amp;utm_mediu",finam_rss
Число пайщиков «Рентал ПРО» выросло на четверть в 2026 году и достигло 6 682,https://www.finam.ru/publications/item/chislo-payshchikov-rental-pro-vyroslo-na-chetvert-v-2026-godu-i-dostiglo-6-682-20260915-1130/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 11:30,"Стабильность выплат на протяжении всего периода существования фонда стала одним из ключевых факторов при принятии инвестиционного решения...<a href=""https://www.finam.ru/publications/item/chislo-paysh",finam_rss
«ПРОМОМЕД» создала первый в России биспецифический онкопрепарат,https://www.finam.ru/publications/item/promomed-sozdala-pervyy-v-rossii-bispetsificheskiy-onkopreparat-20260915-1107/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 11:07,"Акции компании дорожают почти на 2%...<a href=""https://www.finam.ru/publications/item/promomed-sozdala-pervyy-v-rossii-bispetsificheskiy-onkopreparat-20260915-1107/?utm_source=rss&amp;utm_medium=new_c",finam_rss
"Количество выданных в России автокредитов в августе сократилось на 6,9%",https://www.finam.ru/publications/item/kolichestvo-vydannykh-v-rossii-avtokreditov-v-avguste-sokratilos-na-69-20260915-1100/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 10:54,"В прошлом месяце было выдано 101 тыс. автокредитов...<a href=""https://www.finam.ru/publications/item/kolichestvo-vydannykh-v-rossii-avtokreditov-v-avguste-sokratilos-na-69-20260915-1100/?utm_source=rs",finam_rss
«Сбер» с отрывом возглавил топ-100 самых дорогих брендов России в 2026 году по версии BrandLab,https://www.finam.ru/publications/item/sber-s-otryvom-vozglavil-top-100-samykh-dorogikh-brendov-rossii-v-2026-godu-po-versii-brandlab-20260915-1018/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 09:55,"Также в первую тройку самых дорогих брендов вошли «Газпром» и «Яндекс», «ЛУКОЙЛ» занял 13-ую строчку...<a href=""https://www.finam.ru/publications/item/sber-s-otryvom-vozglavil-top-100-samykh-dorogikh-",finam_rss
«РуссНефть» и «Газпром» растут на падающем рынке благодаря удорожанию нефти,https://www.finam.ru/publications/item/russneft-i-gazprom-rastut-na-padayushchem-rynke-blagodarya-udorozhaniyu-nefti-20260915-0929/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 09:29,"К 09:18 мск индексы отступают на 0,7%...<a href=""https://www.finam.ru/publications/item/russneft-i-gazprom-rastut-na-padayushchem-rynke-blagodarya-udorozhaniyu-nefti-20260915-0929/?utm_source=rss&amp;",finam_rss
Комитет палаты представителей США поддержал законопроект о санкциях против России,https://www.finam.ru/publications/item/komitet-palaty-predstaviteley-ssha-podderzhal-zakonoproekt-o-sanktsiyakh-protiv-rossii-20260915-0906/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 08:56,"Он предусматривает ограничения против финансового и энергетического секторов России...<a href=""https://www.finam.ru/publications/item/komitet-palaty-predstaviteley-ssha-podderzhal-zakonoproekt-o-sankt",finam_rss
