title,link,date,description,source
"""Газпром"" и ""НОВАТЭК"" возглавили рост рынка в финале недели",https://www.finam.ru/publications/item/gazprom-i-novatek-vozglavili-rost-rynka-v-finale-nedeli-20260918-1933/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 19:27,"""Самолет"" и МТС остаются под давлением...<a href=""https://www.finam.ru/publications/item/gazprom-i-novatek-vozglavili-rost-rynka-v-finale-nedeli-20260918-1933/?utm_source=rss&amp;utm_medium=new_compai",finam_rss
"ЦБ понизил официальный курс доллара на 19 сентября до 84,1975 рубля",https://www.finam.ru/publications/item/tsb-ponizil-ofitsialnyy-kurs-dollara-na-19-sentyabrya-do-841975-rublya-20260918-1744/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 17:44,"Курс евро понижен до 96,6671 рубля, а курс юаня составит 12,567 рубля...<a href=""https://www.finam.ru/publications/item/tsb-ponizil-ofitsialnyy-kurs-dollara-na-19-sentyabrya-do-841975-rublya-20260918-",finam_rss
"Капзатраты «ЛУКОЙЛа» снизились в 1 полугодии на 38,1%",https://www.finam.ru/publications/item/kapzatraty-lukoyla-snizilis-v-1-polugodii-na-381-20260918-1741/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 17:41,"Показатель составил 239 млрд рублей...<a href=""https://www.finam.ru/publications/item/kapzatraty-lukoyla-snizilis-v-1-polugodii-na-381-20260918-1741/?utm_source=rss&amp;utm_medium=new_compaigns&amp;ne",finam_rss
OFAC продлило лицензию на продажу активов «ЛУКОЙЛа» до 22 октября,https://www.finam.ru/publications/item/ofac-prodlilo-litsenziyu-na-prodazhu-aktivov-lukoyla-do-22-oktyabrya-20260918-1734/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 17:34,"Текущая лицензия истекала завтра, 19 сентября...<a href=""https://www.finam.ru/publications/item/ofac-prodlilo-litsenziyu-na-prodazhu-aktivov-lukoyla-do-22-oktyabrya-20260918-1734/?utm_source=rss&amp;u",finam_rss
"Добыча ""ЛУКОЙЛа"" в 1 полугодии 2026 года сократилась на 5,2%",https://www.finam.ru/publications/item/dobycha-lukoyla-v-1-polugodii-2026-goda-sokratilas-na-52-20260918-1727/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 17:25,"Переработка нефтяного сырья на собственных НПЗ снизилась на 9,6%...<a href=""https://www.finam.ru/publications/item/dobycha-lukoyla-v-1-polugodii-2026-goda-sokratilas-na-52-20260918-1727/?utm_source=rs",finam_rss
"Акционеры ММЦБ утвердили дивиденды за 1 полугодие 2026 года в размере 2,74 рубля на акцию",https://www.finam.ru/publications/item/aktsionery-mmtsb-utverdili-dividendy-za-1-polugodie-2026-goda-v-razmere-274-rublya-na-aktsiyu-20260918-1657/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 16:57,"Дата закрытия дивидендного реестра – 28 сентября...<a href=""https://www.finam.ru/publications/item/aktsionery-mmtsb-utverdili-dividendy-za-1-polugodie-2026-goda-v-razmere-274-rublya-na-aktsiyu-2026091",finam_rss
«ДОМ.РФ» секьюритизировал ипотечные кредиты «Сбера» на 249 млрд рублей,https://www.finam.ru/publications/item/domrf-sekyuritiziroval-ipotechnye-kredity-sbera-na-249-mlrd-rubley-20260918-1626/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 16:26,"До конца 2030 года планируется секьюритизировать портфель ипотечных кредитов банка общим объёмом 3 трлн рублей на платформе «ДОМ.РФ»...<a href=""https://www.finam.ru/publications/item/domrf-sekyuritizi",finam_rss
«Аэрофлот» и «Ростех» заключили контракт на поставку 90 самолетов МС-21,https://www.finam.ru/publications/item/aeroflot-i-rostekh-zaklyuchili-kontrakt-na-postavku-90-samoletov-ms-21-20260918-1618/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 16:18,"Поставки начнутся в 2029 году, контракт включает техническое сопровождение самолетов на 22 года...<a href=""https://www.finam.ru/publications/item/aeroflot-i-rostekh-zaklyuchili-kontrakt-na-postavku-90",finam_rss
"Информация о возможных переговорах о возобновлении поставок газа в Германию подогревает интерес к ""Газпрому""",https://www.finam.ru/publications/item/informatsiya-o-vozmozhnykh-peregovorakh-o-vozobnovlenii-postavok-gaza-v-germaniyu-podogrevaet-interes-k-gazpromu-20260918-1543/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 15:34,"Акции растут почти на 4%...<a href=""https://www.finam.ru/publications/item/informatsiya-o-vozmozhnykh-peregovorakh-o-vozobnovlenii-postavok-gaza-v-germaniyu-podogrevaet-interes-k-gazpromu-20260918-154",finam_rss
СПБ Биржа с 24 сентября продлит на один час основную торговую сессию,https://www.finam.ru/publications/item/spb-birzha-s-24-sentyabrya-prodlit-na-odin-chas-osnovnuyu-torgovuyu-sessiyu-20260918-1453/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 14:53,"Теперь она будет начинаться в 09:00 мск...<a href=""https://www.finam.ru/publications/item/spb-birzha-s-24-sentyabrya-prodlit-na-odin-chas-osnovnuyu-torgovuyu-sessiyu-20260918-1453/?utm_source=rss&amp;",finam_rss
"«Сбер» оценил, как глобальный рост цен на продовольствие влияет на инфляцию в России",https://www.finam.ru/publications/item/sber-otsenil-kak-globalnyy-rost-tsen-na-prodovolstvie-vliyaet-na-inflyatsiyu-v-rossii-20260918-1339/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 13:39,"Сахар, чай и кофе - самые чувствительные товары...<a href=""https://www.finam.ru/publications/item/sber-otsenil-kak-globalnyy-rost-tsen-na-prodovolstvie-vliyaet-na-inflyatsiyu-v-rossii-20260918-1339/?u",finam_rss
"По оценке «Сбера», вторичные эффекты от роста цен на топливо в 2026 году добавят 0,8 п.п. к инфляции",https://www.finam.ru/publications/item/po-otsenke-sbera-vtorichnye-effekty-ot-rosta-tsen-na-toplivo-v-2026-godu-dobavyat-08-pp-k-inflyatsii-20260918-1333/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 13:33,"В сентябре устойчивые показатели инфляции начнут снижаться...<a href=""https://www.finam.ru/publications/item/po-otsenke-sbera-vtorichnye-effekty-ot-rosta-tsen-na-toplivo-v-2026-godu-dobavyat-08-pp-k-i",finam_rss
"«Сбер» прогнозирует годовую инфляцию в России в сентябре на уровне 6,2-6,3%, к концу года – 6,7%",https://www.finam.ru/publications/item/sber-prognoziruet-godovuyu-inflyatsiyu-v-rossii-v-sentyabre-na-urovne-62-63-k-kontsu-goda-67-20260918-1327/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 13:27,"Месячный прирост цен в сентябре ожидается на уровне 0,10–0,25%...<a href=""https://www.finam.ru/publications/item/sber-prognoziruet-godovuyu-inflyatsiyu-v-rossii-v-sentyabre-na-urovne-62-63-k-kontsu-go",finam_rss
Венгрия готова при необходимости отказаться от импорта российского газа с октября 2027 года,https://www.finam.ru/publications/item/vengriya-gotova-pri-neobkhodimosti-otkazatsya-ot-importa-rossiyskogo-gaza-s-oktyabrya-2027-goda-20260918-1253/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 12:53,"Венгрия ведет переговоры с Румынией о поставках газа...<a href=""https://www.finam.ru/publications/item/vengriya-gotova-pri-neobkhodimosti-otkazatsya-ot-importa-rossiyskogo-gaza-s-oktyabrya-2027-goda-2",finam_rss
Почему инвесторы нервничают,https://www.finam.ru/publications/item/pochemu-investory-nervnichayut-20260918-1250/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 12:32,"Вторичные пошлины и атаки на инфраструктуру - главные риски для нефтяного экспорта...<a href=""https://www.finam.ru/publications/item/pochemu-investory-nervnichayut-20260918-1250/?utm_source=rss&amp;ut",finam_rss
«Газпром нефть» с партнерами займется внедрением роботизированных технологий в дорожное строительство,https://www.finam.ru/publications/item/gazprom-neft-s-partnerami-zaymetsya-vnedreniem-robotizirovannykh-tekhnologiy-v-dorozhnoe-stroitelstvo-20260918-1241/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 12:41,"Специализированное предприятие «Газпромнефть – Дорожное строительство» вошло в консорциум...<a href=""https://www.finam.ru/publications/item/gazprom-neft-s-partnerami-zaymetsya-vnedreniem-robotizirovan",finam_rss
Генпрокуратура подала иск с требованием передать государству акции АО «Уральские заводы»,https://www.finam.ru/publications/item/genprokuratura-podala-isk-s-trebovaniem-peredat-gosudarstvu-aktsii-ao-uralskie-zavody-20260918-1138/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 11:38,"Суд уже арестовал активы группы «Уральские заводы» и ее владельцев...<a href=""https://www.finam.ru/publications/item/genprokuratura-podala-isk-s-trebovaniem-peredat-gosudarstvu-aktsii-ao-uralskie-zavo",finam_rss
Российский рынок пребывает в поисках точки опоры,https://www.finam.ru/publications/item/rossiyskiy-rynok-prebyvaet-v-poiskakh-tochki-opory-20260918-0928/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 09:28,"Индексы повышаются на 1,01%...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-prebyvaet-v-poiskakh-tochki-opory-20260918-0928/?utm_source=rss&amp;utm_medium=new_compaigns&amp;news_to_",finam_rss
"В России определены праздничные дни на 2027 год, новогодние каникулы продлятся 11 дней",https://www.finam.ru/publications/item/v-rossii-opredeleny-prazdnichnye-dni-na-2027-god-novogodnie-kanikuly-prodlyatsya-11-dney-20260918-0913/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 09:13,"Подписано постановление правительства...<a href=""https://www.finam.ru/publications/item/v-rossii-opredeleny-prazdnichnye-dni-na-2027-god-novogodnie-kanikuly-prodlyatsya-11-dney-20260918-0913/?utm_sour",finam_rss
Последний день для покупки акций «Яндекса» и «Диасофта» под дивиденды – основные события 18 сентября,https://www.finam.ru/publications/item/posledniy-den-dlya-pokupki-aktsiy-yandeksa-i-diasofta-pod-dividendy-osnovnye-sobytiya-18-sentyabrya-20260918-0900/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 17:19,"Акции «Ленты» и «Мосэнерго» будут исключены из IMOEX и RTSI, а бумаги «Кристалла» и «ЕровТранса» перейдут в третий уровень листинга...<a href=""https://www.finam.ru/publications/item/posledniy-den-dlya",finam_rss
Российский рынок начал пятницу попыткой роста,https://www.finam.ru/publications/item/rynok-nachal-pyatnitsu-popytkoy-rosta-20260918-0815/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-18 08:15,"Позитиву способствует сообщение The New York Times о том, что США рассматривают возможность новых деловых соглашений с Россией...<a href=""https://www.finam.ru/publications/item/rynok-nachal-pyatnitsu-",finam_rss
Срок действия российского продэмбарго продлен до конца 2028 года,https://www.finam.ru/publications/item/srok-deystviya-rossiyskogo-prodembargo-prodlen-do-kontsa-2028-goda-20260917-2104/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 21:04,"Соответствующий указ пописал Владимир Путин...<a href=""https://www.finam.ru/publications/item/srok-deystviya-rossiyskogo-prodembargo-prodlen-do-kontsa-2028-goda-20260917-2104/?utm_source=rss&amp;utm_m",finam_rss
"Дефицит федерального бюджета России, по словам Путина, ожидается примерно в 2%",https://www.finam.ru/publications/item/defitsit-federalnogo-byudzheta-rossii-po-slovam-putina-ozhidaetsya-primerno-v-2-20260917-2057/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 20:57,"В ближайшие месяцы ожидается увеличение нефтегазовых доходов бюджета...<a href=""https://www.finam.ru/publications/item/defitsit-federalnogo-byudzheta-rossii-po-slovam-putina-ozhidaetsya-primerno-v-2-2",finam_rss
"Рынок просел на санкциях и нефти, но держит уровень",https://www.finam.ru/publications/item/rynok-prosel-na-sanktsiyakh-i-nefti-no-derzhit-uroven-20260917-2039/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 20:39,"Brent дешевеет, аналитики пересматривают прогнозы...<a href=""https://www.finam.ru/publications/item/rynok-prosel-na-sanktsiyakh-i-nefti-no-derzhit-uroven-20260917-2039/?utm_source=rss&amp;utm_medium=n",finam_rss
"Акции «Ашана», бывшего «Леруа» и Nestle переданы во временное управление «Л.Е.В. менеджмент»",https://www.finam.ru/publications/item/aktsii-ashana-byvshego-lerua-i-nestle-peredany-vo-vremennoe-upravlenie-lev-menedzhment-20260917-2042/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 20:42,"Соответствующие указы подписал Путин...<a href=""https://www.finam.ru/publications/item/aktsii-ashana-byvshego-lerua-i-nestle-peredany-vo-vremennoe-upravlenie-lev-menedzhment-20260917-2042/?utm_source=",finam_rss
Банк России изучает кейс «ЕвроТранса» на предмет инсайда и манипулирования,https://www.finam.ru/publications/item/bank-rossii-izuchaet-keys-evrotransa-na-predmet-insayda-i-manipulirovaniya-20260917-1937/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 19:37,"Ранее инициативу расследовать этот случай выдвинул председатель наблюдательного совета Мосбиржи Сергей Швецов...<a href=""https://www.finam.ru/publications/item/bank-rossii-izuchaet-keys-evrotransa-na-",finam_rss
"""Самолет"" взлетел, а МТС так и не смог",https://www.finam.ru/publications/item/samolet-vzletel-a-mts-tak-i-ne-smog-20260917-1913/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 19:13,"Давление на все российские акции сегодня шло сразу с нескольких сторон...<a href=""https://www.finam.ru/publications/item/samolet-vzletel-a-mts-tak-i-ne-smog-20260917-1913/?utm_source=rss&amp;utm_mediu",finam_rss
Совокупный объем выдач по «Семейной ипотеке» составил порядка 11 трлн рублей,https://www.finam.ru/publications/item/sovokupnyy-obem-vydach-po-semeynoy-ipoteke-sostavil-poryadka-11-trln-rubley-20260917-1905/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 19:05,"По программе «Дальневосточная и арктическая ипотека» сумма льготных кредитов превысила 1,1 трлн рублей....<a href=""https://www.finam.ru/publications/item/sovokupnyy-obem-vydach-po-semeynoy-ipoteke-sos",finam_rss
"Экспорт российских нефтепродуктов морским путем, по данным Reuters, вырос в августе на 16,4%",https://www.finam.ru/publications/item/eksport-rossiyskikh-nefteproduktov-morskim-putem-po-dannym-reuters-vyros-v-avguste-na-164-20260917-1855/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 18:55,"Показатель достиг 4,57 млн ​​тонн...<a href=""https://www.finam.ru/publications/item/eksport-rossiyskikh-nefteproduktov-morskim-putem-po-dannym-reuters-vyros-v-avguste-na-164-20260917-1855/?utm_source=",finam_rss
"Правительство обсуждает господдержку для компаний, инвестирующих в защиту от беспилотников",https://www.finam.ru/publications/item/pravitelstvo-obsuzhdaet-gospodderzhku-dlya-kompaniy-investiruyushchikh-v-zashchitu-ot-bespilotnikov-20260917-1810/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 18:10,"Предприниматели подготовили предложения по регуляторным и налоговым послаблениям...<a href=""https://www.finam.ru/publications/item/pravitelstvo-obsuzhdaet-gospodderzhku-dlya-kompaniy-investiruyushchik",finam_rss
"ЦБ повысил официальный курс доллара на 18 сентября до 84,5093 рубля",https://www.finam.ru/publications/item/tsb-povysil-ofitsialnyy-kurs-dollara-na-18-sentyabrya-do-845093-rublya-20260917-1728/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 17:28,"Курс евро увеличен до 97,4984 рубля...<a href=""https://www.finam.ru/publications/item/tsb-povysil-ofitsialnyy-kurs-dollara-na-18-sentyabrya-do-845093-rublya-20260917-1728/?utm_source=rss&amp;utm_mediu",finam_rss
"""ДжетЛенд Холдинг"" в августе профинансировал 24 заемщика на сумму 280,1 млн рублей",https://www.finam.ru/publications/item/dzhetlend-kholding-v-avguste-profinansiroval-24-zaemshchika-na-summu-2801-mln-rubley-20260917-1642/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 16:39,"Соотношение объёма выдач к сумме поступивших заявок составило около 10%...<a href=""https://www.finam.ru/publications/item/dzhetlend-kholding-v-avguste-profinansiroval-24-zaemshchika-na-summu-2801-mln-",finam_rss
Акции «Кристалла» с 18 сентября будут переведены из первого уровня листинга в третий,https://www.finam.ru/publications/item/aktsii-kristalla-s-18-sentyabrya-budut-perevedeny-iz-pervogo-urovnya-listinga-v-tretiy-20260917-1640/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 16:40,"Основанием стало получение рекомендаций экспертного совета по листингу Московской биржи...<a href=""https://www.finam.ru/publications/item/aktsii-kristalla-s-18-sentyabrya-budut-perevedeny-iz-pervogo-u",finam_rss
Акции «ЕвроТранса» 18 сентября будут переведены в третий уровень листинга на Мосбирже,https://www.finam.ru/publications/item/aktsii-evrotransa-18-sentyabrya-budut-perevedeny-v-tretiy-uroven-listinga-na-mosbirzhe-20260917-1632/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 16:29,"Сейчас они включены в первый уровень листинга...<a href=""https://www.finam.ru/publications/item/aktsii-evrotransa-18-sentyabrya-budut-perevedeny-v-tretiy-uroven-listinga-na-mosbirzhe-20260917-1632/?ut",finam_rss
Акции ВТБ обновили исторический минимум,https://www.finam.ru/publications/item/aktsii-vtb-obnovili-istoricheskiy-minimum-20260917-1534/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 15:34,"От весеннего пика в 99 рублей акции банка потеряли уже половину стоимости...<a href=""https://www.finam.ru/publications/item/aktsii-vtb-obnovili-istoricheskiy-minimum-20260917-1534/?utm_source=rss&amp;",finam_rss
Правительство РФ направит на льготную ипотеку дополнительно 157 млрд рублей,https://www.finam.ru/publications/item/kabmin-rf-napravit-na-lgotnuyu-ipoteku-dopolnitelno-157-mlrd-rubley-20260917-1538/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 15:34,"Средства будут распределены между тремя направлениями...<a href=""https://www.finam.ru/publications/item/kabmin-rf-napravit-na-lgotnuyu-ipoteku-dopolnitelno-157-mlrd-rubley-20260917-1538/?utm_source=rs",finam_rss
«Сбер» повышает ставки по вкладам на шесть и семь месяцев,https://www.finam.ru/publications/item/sber-povyshaet-stavki-po-vkladam-na-shest-i-sem-mesyatsev-20260917-1412/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 14:12,"С 17 сентября ставка при выборе этих сроков составляет 13,5% годовых...<a href=""https://www.finam.ru/publications/item/sber-povyshaet-stavki-po-vkladam-na-shest-i-sem-mesyatsev-20260917-1412/?utm_sour",finam_rss
Российский рынок углубляет коррекцию,https://www.finam.ru/publications/item/rossiyskiy-rynok-uglublyaet-korrektsiyu-20260917-1254/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 12:54,"Нефть дешевеет, санкционные риски и геополитика давят на индекс — поддержка смещается к 2250 по IMOEX...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-uglublyaet-korrektsiyu-20260917",finam_rss
Ozon запустил платформу для поиска и аренды складских помещений,https://www.finam.ru/publications/item/ozon-zapustil-platformu-dlya-poiska-i-arendy-skladskikh-pomeshcheniy-20260917-1153/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 11:49,"На сайте платформы размещен список проектов с конкретными локациями, площадями и другими параметрами...<a href=""https://www.finam.ru/publications/item/ozon-zapustil-platformu-dlya-poiska-i-arendy-skla",finam_rss
"Средний размер потребкредита в России в августе снизился на 13,1%",https://www.finam.ru/publications/item/sredniy-razmer-potrebkredita-v-rossii-v-avguste-snizilsya-na-131-20260917-1056/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 10:47,"В прошлом месяце средний размер потребкредита по стране составил 180,3 тыс. рублей...<a href=""https://www.finam.ru/publications/item/sredniy-razmer-potrebkredita-v-rossii-v-avguste-snizilsya-na-131-20",finam_rss
