title,link,date,description,source
"Палата представителей США одобрила ""адские санкции"" против России",https://www.finam.ru/publications/item/palata-predstaviteley-ssha-odobrila-adskie-sanktsii-protiv-rossii-20260917-0800/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-17 07:23,"Теперь законопроект направлен на подпись Трампу...<a href=""https://www.finam.ru/publications/item/palata-predstaviteley-ssha-odobrila-adskie-sanktsii-protiv-rossii-20260917-0800/?utm_source=rss&amp;ut",finam_rss
Российский рынок откатился на фоне геополитической неопределенности,https://www.finam.ru/publications/item/rossiyskiy-rynok-otkatilsya-na-fone-geopoliticheskoy-neopredelennosti-20260916-2105/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 20:49,"Ожидание новых санкций и изменения в дивполитике МТС усилили коррекцию...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-otkatilsya-na-fone-geopoliticheskoy-neopredelennosti-20260916-",finam_rss
"Индекс МосБиржи откатился ниже 2300 пунктов, «антигероями» дня стали акции VK, «Самолета» и МТС",https://www.finam.ru/publications/item/indeks-mosbirzhi-otkatilsya-nizhe-2300-punktov-antigeroyami-dnya-stali-aktsii-vk-samoleta-i-mts-20260916-1924/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 18:53,"Рубль несущественно ослаб...<a href=""https://www.finam.ru/publications/item/indeks-mosbirzhi-otkatilsya-nizhe-2300-punktov-antigeroyami-dnya-stali-aktsii-vk-samoleta-i-mts-20260916-1924/?utm_source=rs",finam_rss
За неделю стоимость бензина снизилась в 20 субъектах России,https://www.finam.ru/publications/item/za-nedelyu-stoimost-benzina-snizilas-v-20-subektakh-rossii-20260916-1915/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 19:15,"Сильнее всего в Севастополе, где цены упали на 6,7%...<a href=""https://www.finam.ru/publications/item/za-nedelyu-stoimost-benzina-snizilas-v-20-subektakh-rossii-20260916-1915/?utm_source=rss&amp;utm_m",finam_rss
"Цены производителей промышленных товаров в России выросли в августе на 0,9% против июля",https://www.finam.ru/publications/item/tseny-proizvoditeley-promyshlennykh-tovarov-v-rossii-vyrosli-v-avguste-na-09-protiv-iyulya-20260916-1909/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 19:09,"В годовом исчислении рост составил 6,5%...<a href=""https://www.finam.ru/publications/item/tseny-proizvoditeley-promyshlennykh-tovarov-v-rossii-vyrosli-v-avguste-na-09-protiv-iyulya-20260916-1909/?utm_",finam_rss
"Недельная инфляция в России составила 0,02% после 0,05% неделей ранее",https://www.finam.ru/publications/item/nedelnaya-inflyatsiya-v-rossii-sostavila-002-posle-005-nedeley-ranee-20260916-1901/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 19:01,"При этом с начала года цены в стране увеличились на 4,74%...<a href=""https://www.finam.ru/publications/item/nedelnaya-inflyatsiya-v-rossii-sostavila-002-posle-005-nedeley-ranee-20260916-1901/?utm_sour",finam_rss
Минфин выплатил купон по выпуску суверенных еврооблигаций с погашением в 2043 году,https://www.finam.ru/publications/item/minfin-vyplatil-kupon-po-vypusku-suverennykh-evroobligatsiy-s-pogasheniem-v-2043-godu-20260916-1807/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 18:07,"НРД получил 3,7 млрд рублей...<a href=""https://www.finam.ru/publications/item/minfin-vyplatil-kupon-po-vypusku-suverennykh-evroobligatsiy-s-pogasheniem-v-2043-godu-20260916-1807/?utm_source=rss&amp;ut",finam_rss
Минторг США продлил экспортные ограничения против «Аэрофлота» еще на год,https://www.finam.ru/publications/item/mintorg-ssha-prodlil-eksportnye-ogranicheniya-protiv-aeroflota-eshche-na-god-20260916-1750/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 17:50,"Также это коснулось Utair и Azur Air...<a href=""https://www.finam.ru/publications/item/mintorg-ssha-prodlil-eksportnye-ogranicheniya-protiv-aeroflota-eshche-na-god-20260916-1750/?utm_source=rss&amp;ut",finam_rss
"ЦБ снизил официальный курс доллара на 17 сентября до 84,1732 рубля",https://www.finam.ru/publications/item/tsb-snizil-ofitsialnyy-kurs-dollara-na-17-sentyabrya-do-841732-rublya-20260916-1737/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 17:37,"Курс евро понижен до 97,1275 рубля, а курс юаня составит 12,5457 рубля...<a href=""https://www.finam.ru/publications/item/tsb-snizil-ofitsialnyy-kurs-dollara-na-17-sentyabrya-do-841732-rublya-20260916-",finam_rss
«Газпром» начал ресурсные испытания нового российского газотурбинного двигателя,https://www.finam.ru/publications/item/gazprom-nachal-resursnye-ispytaniya-novogo-rossiyskogo-gazoturbinnogo-dvigatelya-20260916-1516/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 15:16,"Его мощность составляет 16 МВт...<a href=""https://www.finam.ru/publications/item/gazprom-nachal-resursnye-ispytaniya-novogo-rossiyskogo-gazoturbinnogo-dvigatelya-20260916-1516/?utm_source=rss&amp;utm_",finam_rss
В России в 1 полугодии спрос на ИТ-ипотеку вырос на 30%,https://www.finam.ru/publications/item/v-rossii-v-1-polugodii-spros-na-it-ipoteku-vyros-na-30-20260916-1410/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 14:10,"За первые шесть месяцев 2026 года выдано около 6 тысяч ИТ-ипотек...<a href=""https://www.finam.ru/publications/item/v-rossii-v-1-polugodii-spros-na-it-ipoteku-vyros-na-30-20260916-1410/?utm_source=rss&",finam_rss
"МТС пояснила, как планирует проводить buyback",https://www.finam.ru/publications/item/mts-poyasnila-kak-planiruet-provodit-buyback-20260916-1352/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 13:51,"Конкретные объемы buyback и порядок проведения будут каждый раз утверждаться советом директоров...<a href=""https://www.finam.ru/publications/item/mts-poyasnila-kak-planiruet-provodit-buyback-20260916-",finam_rss
"""АЛРОСА"" вывела Светлинскую ГЭС на проектную мощность 370 МВт",https://www.finam.ru/publications/item/alrosa-vyvela-svetlinskuyu-ges-na-proektnuyu-moshchnost-370-mvt-20260916-1311/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 13:11,"Инвестиции в проект превысили 5 млрд рублей...<a href=""https://www.finam.ru/publications/item/alrosa-vyvela-svetlinskuyu-ges-na-proektnuyu-moshchnost-370-mvt-20260916-1311/?utm_source=rss&amp;utm_medi",finam_rss
МТС и «Самолет» разочаровали инвесторов,https://www.finam.ru/publications/item/mts-i-samolet-razocharovali-investorov-20260916-1237/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 12:37,"Ozon и «Газпром» вышли в плюс...<a href=""https://www.finam.ru/publications/item/mts-i-samolet-razocharovali-investorov-20260916-1237/?utm_source=rss&amp;utm_medium=new_compaigns&amp;news_to_finamb=new",finam_rss
"Казахстан в этому году планирует закупить у ""Газпрома"" 11 млрд кубов газа",https://www.finam.ru/publications/item/kazakhstan-v-etomu-godu-planiruet-zakupit-u-gazproma-11-mlrd-kubov-gaza-20260916-1209/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 12:09,"Стороны подписали дополнение к контракту о поставках газа...<a href=""https://www.finam.ru/publications/item/kazakhstan-v-etomu-godu-planiruet-zakupit-u-gazproma-11-mlrd-kubov-gaza-20260916-1209/?utm_s",finam_rss
"ЦБ может возобновить снижение ставки, когда увидит разворот инфляции вниз",https://www.finam.ru/publications/item/tsb-mozhet-vozobnovit-snizhenie-stavki-kogda-uvidit-razvorot-inflyatsii-vniz-20260916-1143/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 11:43,"Регулятор подчеркивает, что устойчивая инфляция переместилась из диапазона 4-5% в диапазон 5-6%...<a href=""https://www.finam.ru/publications/item/tsb-mozhet-vozobnovit-snizhenie-stavki-kogda-uvidit-ra",finam_rss
"""ФСК-Россети"" прогнозируют рекордную выручку и инвестпрограмму в 1 трлн рублей",https://www.finam.ru/publications/item/fsk-rosseti-prognoziruyut-rekordnuyu-vyruchku-i-investprogrammu-v-1-trln-rubley-20260916-1051/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 10:51,"Ремонтная программа группы в этом году превышает 135 млрд рублей (+12% к прошлому году)...<a href=""https://www.finam.ru/publications/item/fsk-rosseti-prognoziruyut-rekordnuyu-vyruchku-i-investprogramm",finam_rss
"Чистая прибыль Банка «Санкт-Петербург» за 8 месяцев по РСБУ снизилась на 33,4%",https://www.finam.ru/publications/item/chistaya-pribyl-banka-sankt-peterburg-za-8-mesyatsev-po-rsbu-snizilas-na-334-20260916-0942/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 09:37,"За август рост составил 22,8%...<a href=""https://www.finam.ru/publications/item/chistaya-pribyl-banka-sankt-peterburg-za-8-mesyatsev-po-rsbu-snizilas-na-334-20260916-0942/?utm_source=rss&amp;utm_mediu",finam_rss
"""Самолет"" пикирует третий день подряд, а МТС под давлением после обновления дивполитики",https://www.finam.ru/publications/item/samolet-pikiruet-tretiy-den-podryad-a-mts-pod-davleniem-posle-obnovleniya-divpolitiki-20260916-0928/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 09:28,"Инвесторы в целом не готовы агрессивно наращивать позиции без улучшения геополитического фона...<a href=""https://www.finam.ru/publications/item/samolet-pikiruet-tretiy-den-podryad-a-mts-pod-davleniem-",finam_rss
"ФРС, ОФЗ и отчетность БСП - основные события 16 сентября",https://www.finam.ru/publications/item/frs-ofz-i-otchetnost-bsp-osnovnye-sobytiya-16-sentyabrya-20260916-0900/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 20:49,"Также ""Совкомфлот"" обсудит стратегию до 2030 года...<a href=""https://www.finam.ru/publications/item/frs-ofz-i-otchetnost-bsp-osnovnye-sobytiya-16-sentyabrya-20260916-0900/?utm_source=rss&amp;utm_mediu",finam_rss
МТС утвердила новую дивидендную политику на 2027-2028 годы,https://www.finam.ru/publications/item/mts-utverdila-novuyu-dividendnuyu-politiku-na-2027-2028-gody-20260916-0854/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 08:52,"Первая выплата дивидендов на её основе ожидается уже в январе 2027 года...<a href=""https://www.finam.ru/publications/item/mts-utverdila-novuyu-dividendnuyu-politiku-na-2027-2028-gody-20260916-0854/?ut",finam_rss
На рынок акций вернулся робкий позитив,https://www.finam.ru/publications/item/na-rynok-aktsiy-vernulsya-robkiy-pozitiv-20260916-0818/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-16 08:12,"«Самолет» приостановил стремительное падение...<a href=""https://www.finam.ru/publications/item/na-rynok-aktsiy-vernulsya-robkiy-pozitiv-20260916-0818/?utm_source=rss&amp;utm_medium=new_compaigns&amp;n",finam_rss
Рынок ушел в осторожный минус,https://www.finam.ru/publications/item/rynok-ushel-v-ostorozhnyy-minus-20260915-2112/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 21:12,"Инвесторы не верят в скорые 2400 пунктов...<a href=""https://www.finam.ru/publications/item/rynok-ushel-v-ostorozhnyy-minus-20260915-2112/?utm_source=rss&amp;utm_medium=new_compaigns&amp;news_to_finamb",finam_rss
ЦБ назвал основной фактор ослабления рубля в августе,https://www.finam.ru/publications/item/tsb-nazval-osnovnoy-faktor-oslableniya-rublya-v-avguste-20260915-1957/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:57,"Среднемесячный курс рубля за месяц снизился к доллару на 6,8%...<a href=""https://www.finam.ru/publications/item/tsb-nazval-osnovnoy-faktor-oslableniya-rublya-v-avguste-20260915-1957/?utm_source=rss&am",finam_rss
"Рынок снижается на санкционных опасениях, «Самолет» в аутсайдерах второй день подряд",https://www.finam.ru/publications/item/rynok-snizhaetsya-na-sanktsionnykh-opaseniyakh-samolet-v-autsayderakh-vtoroy-den-podryad-20260915-1945/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:45,"Индекс МосБиржи теряет около 1%...<a href=""https://www.finam.ru/publications/item/rynok-snizhaetsya-na-sanktsionnykh-opaseniyakh-samolet-v-autsayderakh-vtoroy-den-podryad-20260915-1945/?utm_source=rss",finam_rss
"Кредитование юрлиц в России в августе замедлилось, но осталось высоким",https://www.finam.ru/publications/item/kreditovanie-yurlits-v-rossii-v-avguste-zamedlilos-no-ostalos-vysokim-20260915-1939/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:39,"А рост требований к населению с учетом сделок по секьюритизации заметно ускорился...<a href=""https://www.finam.ru/publications/item/kreditovanie-yurlits-v-rossii-v-avguste-zamedlilos-no-ostalos-vysoki",finam_rss
Рублевые депозиты россиян в августе незначительно сократились,https://www.finam.ru/publications/item/rublevye-depozity-rossiyan-v-avguste-neznachitelno-sokratilis-20260915-1929/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:29,"Прирост рублевых депозитов населения в июле замедлился до 0,3%...<a href=""https://www.finam.ru/publications/item/rublevye-depozity-rossiyan-v-avguste-neznachitelno-sokratilis-20260915-1929/?utm_source",finam_rss
"ЦБ объяснил, с чем связан рост доходностей на рынке ОФЗ",https://www.finam.ru/publications/item/tsb-obyasnil-s-chem-svyazan-rost-dokhodnostey-na-rynke-ofz-20260915-1925/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:25,"Регулятор также охарактеризовал динамику рынка корпоративных облигаций в августе...<a href=""https://www.finam.ru/publications/item/tsb-obyasnil-s-chem-svyazan-rost-dokhodnostey-na-rynke-ofz-20260915-1",finam_rss
"Потребность банков в ликвидности в августе выросла до 5,2 трлн рублей",https://www.finam.ru/publications/item/potrebnost-bankov-v-likvidnosti-v-avguste-vyrosla-do-52-trln-rubley-20260915-1907/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 19:07,"Прогноз структурного дефицита повышен на 1,6 трлн рублей - до 4-5,2 трлн...<a href=""https://www.finam.ru/publications/item/potrebnost-bankov-v-likvidnosti-v-avguste-vyrosla-do-52-trln-rubley-20260915-",finam_rss
"По данным Bloomberg, экспорт российской нефти вырос максимальными темпами с мая",https://www.finam.ru/publications/item/po-dannym-bloomberg-eksport-rossiyskoy-nefti-vyros-maksimalnymi-tempami-s-maya-20260915-1750/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 17:50,"Рост мировых цен на нефть способствует пополнению российского бюджета...<a href=""https://www.finam.ru/publications/item/po-dannym-bloomberg-eksport-rossiyskoy-nefti-vyros-maksimalnymi-tempami-s-maya-2",finam_rss
"ЦБ снизил официальный курс доллара на 16 сентября до 84,2362 рубля",https://www.finam.ru/publications/item/tsb-snizil-ofitsialnyy-kurs-dollara-na-16-sentyabrya-do-842362-rublya-20260915-1734/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 17:34,"Курс евро понижен до 97,3012 рубля...<a href=""https://www.finam.ru/publications/item/tsb-snizil-ofitsialnyy-kurs-dollara-na-16-sentyabrya-do-842362-rublya-20260915-1734/?utm_source=rss&amp;utm_medium=",finam_rss
"Путин разрешил сделки с акциями «Удоканской меди», принадлежащими резидентам недружественных стран",https://www.finam.ru/publications/item/putin-razreshil-sdelki-s-aktsiyami-udokanskoy-medi-prinadlezhashchimi-rezidentam-nedruzhestvennykh-stran-20260915-1642/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 16:42,"Для совершения сделок не требуется иных разрешений или согласований...<a href=""https://www.finam.ru/publications/item/putin-razreshil-sdelki-s-aktsiyami-udokanskoy-medi-prinadlezhashchimi-rezidentam-n",finam_rss
"Минфин России готовит изменения, которые позволят регионам выводить компании на IPO",https://www.finam.ru/publications/item/minfin-rossii-gotovit-izmeneniya-kotorye-pozvolyat-regionam-vyvodit-kompanii-na-ipo-20260915-1524/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 15:24,"После принятия поправок ожидаются первые кейсы...<a href=""https://www.finam.ru/publications/item/minfin-rossii-gotovit-izmeneniya-kotorye-pozvolyat-regionam-vyvodit-kompanii-na-ipo-20260915-1524/?utm_",finam_rss
Восточно-Каменное месторождение «РуссНефти» почти выведено на проектную мощность,https://www.finam.ru/publications/item/vostochno-kamennoe-mestorozhdenie-russnefti-pochti-vyvedeno-na-proektnuyu-moshchnost-20260915-1520/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 15:20,"Пиковая добыча ожидается на уровне свыше 1 млн тонн нефти в год...<a href=""https://www.finam.ru/publications/item/vostochno-kamennoe-mestorozhdenie-russnefti-pochti-vyvedeno-na-proektnuyu-moshchnost-2",finam_rss
Минфин не поддерживает предложение ЦБ разрешить вывод купонов с ИИС без потери льгот,https://www.finam.ru/publications/item/minfin-ne-podderzhivaet-predlozhenie-tsb-razreshit-vyvod-kuponov-s-iis-bez-poteri-lgot-20260915-1425/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 14:25,"Текущая конструкция ИИС нацелена на долгосрочность...<a href=""https://www.finam.ru/publications/item/minfin-ne-podderzhivaet-predlozhenie-tsb-razreshit-vyvod-kuponov-s-iis-bez-poteri-lgot-20260915-142",finam_rss
ЦБ не видит серьезных рисков повышения первичного дефицита бюджета России,https://www.finam.ru/publications/item/tsb-ne-vidit-sereznykh-riskov-povysheniya-pervichnogo-defitsita-byudzheta-rossii-20260915-1315/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 13:11,"Банк России прогнозирует первичный структурный дефицит на уровне 2% ВВП в 2026 году, 1% в 2027 году и 0,5% в 2028 году...<a href=""https://www.finam.ru/publications/item/tsb-ne-vidit-sereznykh-riskov-p",finam_rss
ЦБ дал оценку вклада роста цен на топливо в ускорение инфляции,https://www.finam.ru/publications/item/tsb-dal-otsenku-vklada-rosta-tsen-na-toplivo-v-uskorenie-inflyatsii-20260915-1251/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:45,"По оценкам регулятора, прямой вклад повышения цен на топливо в прирост потребительских цен составил около 0,7-0,8 п.п....<a href=""https://www.finam.ru/publications/item/tsb-dal-otsenku-vklada-rosta-ts",finam_rss
Российский рынок корректируется после очередного «ралли Трампа»,https://www.finam.ru/publications/item/rossiyskiy-rynok-korrektiruetsya-posle-ocherednogo-ralli-trampa-20260915-1243/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:43,"Динамика зависит от нефти и геополитики...<a href=""https://www.finam.ru/publications/item/rossiyskiy-rynok-korrektiruetsya-posle-ocherednogo-ralli-trampa-20260915-1243/?utm_source=rss&amp;utm_medium=n",finam_rss
"По данным Bloomberg, «Норникель» ищет нового партнера для переработки меди в Китае",https://www.finam.ru/publications/item/po-dannym-bloomberg-nornikel-ishchet-novogo-partnera-dlya-pererabotki-medi-v-kitae-20260915-1230/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:30,"Сообщается, что компания ведет переговоры с фирмой North Copper...<a href=""https://www.finam.ru/publications/item/po-dannym-bloomberg-nornikel-ishchet-novogo-partnera-dlya-pererabotki-medi-v-kitae-202",finam_rss
Акционеры «Яндекса» утвердили дивиденды за 1 полугодие в 110 рублей на акцию,https://www.finam.ru/publications/item/aktsionery-yandeksa-utverdili-dividendy-za-1-polugodie-v-110-rubley-na-aktsiyu-20260915-1210/?utm_source=rss&utm_medium=new_compaigns&news_to_finamb=new_compaigns,2026-09-15 12:06,"Последним днем для покупки акций под дивиденд в режиме Т+1 станет 18 сентября...<a href=""https://www.finam.ru/publications/item/aktsionery-yandeksa-utverdili-dividendy-za-1-polugodie-v-110-rubley-na-a",finam_rss
